14 16 22 62 140 58 36 30 28 185 178.4212458493755 146.76812682483055 720 760 818.1447776679074 2
14 18 68 64 138 50 34 28 28 190 175.4668225903389 146.24718229182974 720 760 820.4930850071681 3
16 18 66 66 136 48 32 28 28 190 172.51239933130228 145.72623775882894 720 760 822.8456282097452 3
16 94 62 70 132 48 32 26 26 190 169.55797607226566 145.20529322582814 720 760 825.2023710479754 3
16 88 58 72 130 46 32 26 26 190 166.60355281322904 144.68434869282734 720 760 827.5632776425683 3
18 82 54 74 126 46 30 26 26 190 163.64912955419243 144.16340415982654 720 760 829.9283124594683 3
98 76 50 76 124 46 30 26 26 190 160.6947062951558 143.64245962682574 720 760 832.2974403067278 1
98 82 50 56 120 52 32 26 24 185 157.70612220088057 143.38099239858278 720 760 834.5018906783422 1
98 92 50 44 116 62 34 26 24 180 154.70612220088057 143.38099239858278 720 760 836.5262511197856 1
98 102 50 36 114 80 38 28 24 175 151.71753810660533 143.64245962682574 720 760 838.3564719559852 1
98 100 52 36 112 112 44 30 26 170 148.76311484756872 144.16340415982654 720 760 839.9799353167106 1
56 96 52 34 60 108 50 32 26 165 145.86533736870152 144.9398612951341 720 760 841.385515122767 1
50 96 56 32 42 104 62 36 28 160 143.0462595063438 145.96592172511112 720 760 842.563628429636 1
48 94 60 32 32 102 80 42 32 155 140.32733614523386 147.2337765103332 720 760 843.5062785007999 1
46 94 70 30 24 100 102 48 34 150 137.72925993388054 148.7337765103332 720 760 844.2070899468126 1
44 92 88 30 20 46 98 58 38 145 135.27180380101356 150.45450581938633 720 760 844.6613362206233 1
44 92 88 30 18 26 94 72 44 140 132.97367047165662 152.38286864844594 720 760 844.8659597068703 1
42 94 86 30 16 16 92 92 50 135 130.852350128097 154.50418899200557 720 760 844.8195845846706 1
42 94 84 30 14 12 38 94 58 130 128.92398729903738 156.8023223213625 720 760 844.5225225814702 1
42 96 82 34 14 10 8 90 70 125 127.20325798998424 159.2597784542295 720 760 843.9767716712057 1
40 100 82 44 12 8 6 6 84 120 125.70325798998424 161.8578546655828 720 760 843.1860077046928 1
40 104 82 76 12 8 6 6 6 115 124.43540320476214 164.57677802669275 720 760 842.1555688950519 1
40 108 82 74 10 6 4 4 4 110 123.40934277478513 167.39585588905047 720 760 840.8924330173776 1
40 48 82 72 12 6 4 4 4 105 122.63288563947756 170.29363336791766 720 760 839.4051871211122 1
40 46 82 70 14 4 4 4 4 100 122.11194110647678 173.24805662695428 720 760 837.7039894971916 1
40 44 84 68 22 6 4 2 2 95 121.8504738782338 176.23664072122952 720 760 835.8005235916812 1
40 42 86 66 62 6 4 4 2 90 121.8504738782338 179.23664072122952 720 760 833.7079435152671 1
40 40 90 66 58 8 4 4 4 85 122.11194110647678 182.22522481550476 720 760 831.4408107658409 1
38 40 96 66 56 14 6 4 4 80 122.63288563947756 185.17964807454138 720 760 829.015021762046 1
38 38 104 66 54 28 8 6 4 75 123.40934277478513 188.07742555340857 720 760 826.4477257818734 1
38 36 118 68 54 50 12 8 6 70 124.43540320476214 190.8965034157663 720 760 823.757232915302 1
38 36 136 70 52 48 18 10 8 65 125.70325798998424 193.61542677687623 720 760 820.9629116768061 1
38 34 200 72 52 46 28 12 10 60 127.20325798998424 196.21350298822955 720 760 818.0850759856779 1
38 32 196 78 52 44 42 18 12 55 128.92398729903738 198.67095912109653 720 760 815.1448613126983 1
40 32 190 86 52 42 40 24 16 50 130.852350128097 200.96909245045347 720 760 812.164089913643 1
40 30 188 98 54 40 38 34 20 45 132.97367047165662 203.0904127940131 720 760 809.1651252256623 1
40 28 58 118 56 40 36 38 24 40 135.27180380101356 205.0187756230727 720 760 806.1707156930432 1
40 28 40 188 58 40 34 36 32 35 137.72925993388054 206.73950493212584 720 760 803.2038285142171 3
36 24 50 186 56 38 34 34 36 35 140.18671606674752 208.46023424117897 720 760 800.2371882378109 3
32 22 60 138 52 36 32 32 38 35 142.6441721996145 210.1809635502321 720 760 797.2707976199928 3
26 24 70 130 50 34 30 30 36 35 145.10162833248148 211.90169285928522 720 760 794.3046594578691 1
26 24 52 174 54 34 28 28 32 30 147.6997045438348 213.40169285928522 720 760 791.3894980022853 1
24 22 44 170 60 36 28 26 28 25 150.41862790494474 214.6695476445073 720 760 788.548186038071 1
20 22 38 168 72 36 28 26 26 20 153.23770576730246 215.6956080744843 720 760 785.8032636947471 1
18 22 34 128 92 40 28 24 26 15 156.13548324616966 216.47206520979188 720 760 783.176741962719 1
18 22 30 80 164 44 30 24 24 10 159.08990650520627 216.99300974279268 720 760 780.6899028759941 1
18 20 28 58 160 50 30 24 24 5 162.0784905994815 217.25447697103564 720 760 778.3630987012018 1
18 20 26 46 156 60 34 26 24 0 165.0784905994815 217.25447697103564 720 760 776.2155527708356 1
18 18 24 38 154 78 36 26 24 -5 168.06707469375675 216.99300974279268 720 760 774.2651648532936 3
18 18 22 38 150 78 38 28 24 -5 171.055658788032 216.73154251454972 720 760 772.3215047163079 3
18 18 22 36 148 80 38 28 24 -5 174.04424288230723 216.47007528630675 720 760 770.3846232819202 3
18 18 22 36 144 80 38 28 24 -5 177.03282697658247 216.2086080580638 720 760 768.4545718070719 3
18 18 22 36 142 80 38 28 26 -5 180.0214110708577 215.94714082982082 720 760 766.5314018832851 3
16 18 22 34 138 82 38 28 26 -5 183.00999516513295 215.68567360157786 720 760 764.6151654362596 3
16 18 22 34 136 82 40 28 26 -5 185.9985792594082 215.4242063733349 720 760 762.7059147253827 3
16 16 20 34 132 84 40 30 26 -5 188.98716335368343 215.16273914509193 720 760 760.8037023431516 3
16 16 20 34 130 84 40 30 26 -5 191.97574744795867 214.90127191684897 720 760 758.9085812145038 3
16 16 20 32 126 86 40 30 26 -5 194.9643315422339 214.639804688606 720 760 757.020604596054 3
16 16 20 32 124 86 40 30 26 -5 197.95291563650915 214.37833746036304 720 760 755.1398260752371 3
16 16 20 32 120 126 42 30 26 -5 200.9414997307844 214.11687023212008 720 760 753.2662995693512 3
14 16 20 32 118 122 42 30 28 -5 203.93008382505963 213.85540300387711 720 760 751.4000793245017 3
14 16 18 30 114 120 42 30 28 -5 206.91866791933487 213.59393577563415 720 760 749.5412199144431 3
14 14 18 30 112 116 42 32 28 -5 209.9072520136101 213.3324685473912 720 760 747.6897762393143 2
14 16 20 36 108 70 38 30 28 0 212.9072520136101 213.3324685473912 720 760 745.6463270243322 3
14 16 20 36 106 114 38 30 28 0 215.9072520136101 213.3324685473912 720 760 743.6093655387613 3
14 16 20 36 102 110 38 30 28 0 218.9072520136101 213.3324685473912 720 760 741.5789452438902 3
14 16 20 36 100 108 38 30 28 0 221.9072520136101 213.3324685473912 720 760 739.5551200154877 3
14 16 20 36 96 104 38 30 28 0 224.9072520136101 213.3324685473912 720 760 737.5379441447091 3
14 16 20 36 94 100 38 30 28 0 227.9072520136101 213.3324685473912 720 760 735.5274723389234 3
14 16 20 36 90 98 38 30 28 0 230.9072520136101 213.3324685473912 720 760 733.523759722456 3
14 16 20 36 88 94 38 30 28 0 233.9072520136101 213.3324685473912 720 760 731.5268618372459 3
14 16 20 36 84 90 38 30 28 0 236.9072520136101 213.3324685473912 720 760 729.536834643413 3
14 16 20 36 82 88 38 30 28 0 239.9072520136101 213.3324685473912 720 760 727.5537345197346 3
14 16 20 36 78 84 38 30 28 0 242.9072520136101 213.3324685473912 720 760 725.5776182640242 3
14 16 20 36 76 82 38 30 28 0 245.9072520136101 213.3324685473912 720 760 723.6085430934157 3
14 16 20 36 72 78 38 30 28 0 248.9072520136101 213.3324685473912 720 760 721.6465666445434 3
14 16 20 36 70 74 38 30 28 0 251.9072520136101 213.3324685473912 720 760 719.6917469736186 3
14 16 20 36 66 72 94 30 28 0 254.9072520136101 213.3324685473912 720 760 717.7441425563991 3
14 16 20 36 64 68 88 30 28 0 257.9072520136101 213.3324685473912 720 760 715.8038122880474 3
14 16 20 36 60 64 84 30 28 0 260.9072520136101 213.3324685473912 720 760 713.8708154828744 2
14 16 22 46 58 64 88 28 28 5 263.8958361078853 213.59393577563415 720 760 711.75177930293 2
16 18 26 56 54 64 94 28 28 10 266.85025936692193 214.11488030863495 720 760 709.461240193065 2
16 20 30 52 54 64 102 26 26 15 269.74803684578916 214.89133744394252 720 760 707.0150523983733 2
18 22 38 48 52 66 114 26 26 20 272.5671147081469 215.91739787391953 720 760 704.4303122217835 2
20 26 48 46 50 68 132 24 26 25 275.28603806925685 217.1852526591416 720 760 701.7252723586763 2
22 32 44 44 50 70 188 22 26 30 277.88411428061016 218.6852526591416 720 760 698.9192457602937 2
26 38 42 42 50 74 230 22 24 35 280.34157041347714 220.40598196819474 720 760 696.0324985244551 2
30 44 38 40 50 82 420 20 24 40 282.63970374283406 222.33434479725435 720 760 693.0861313911524 2
36 40 36 40 50 94 416 18 22 45 284.7610240863937 224.45566514081398 720 760 690.1019495365107 2
42 36 34 38 52 112 78 16 22 50 286.6893869154533 226.75379847017092 720 760 687.1023205154358 2
40 34 34 38 56 176 50 16 20 55 288.41011622450645 229.2112546030379 720 760 684.1100204041928 2
36 32 32 38 62 232 40 18 18 60 289.91011622450645 231.80933081439122 720 760 681.1480684408925 2
32 30 32 40 70 406 34 18 14 65 291.17797100972854 234.52825417550116 720 760 678.2395507541416 2
30 28 32 42 82 280 30 18 14 70 292.20403143970555 237.34733203785888 720 760 675.4074341050626 2
28 28 32 46 106 100 26 18 14 75 292.9804885750131 240.24510951672607 720 760 672.6743709395464 2
28 28 34 50 160 64 24 18 14 80 293.5014331080139 243.1995327757627 720 760 670.0624974464008 2
28 28 36 58 302 46 22 16 14 85 293.76290033625685 246.18811687003793 720 760 667.5932267296587 3
28 28 34 58 300 48 22 16 16 85 294.0243675644998 249.17670096431317 720 760 665.1283201507264 3
26 28 34 56 296 48 24 18 16 85 294.2858347927428 252.1652850585884 720 760 662.6678264090816 3
26 28 34 56 294 50 24 18 16 85 294.54730202098574 255.15386915286365 720 760 660.2117948423416 3
26 28 34 56 290 50 24 18 16 85 294.8087692492287 258.14245324713886 720 760 657.7602754348699 3
26 28 34 54 288 52 24 18 16 85 295.07023647747167 261.13103734141407 720 760 655.313318826472 3
26 26 34 54 284 52 24 18 16 85 295.33170370571463 264.1196214356893 720 760 652.8709763211832 2
26 28 36 66 374 42 22 18 16 90 295.33170370571463 267.1196214356893 720 760 650.5952885252007 3
26 28 36 66 370 42 22 18 16 90 295.33170370571463 270.1196214356893 720 760 648.3254947785127 3
26 28 36 66 368 42 22 18 16 90 295.33170370571463 273.1196214356893 720 760 646.0616572034108 3
26 28 36 66 364 42 22 18 16 90 295.33170370571463 276.1196214356893 720 760 643.8038386317928 3
26 28 36 66 362 42 22 18 16 90 295.33170370571463 279.1196214356893 720 760 641.5521026118188 3
26 28 36 66 358 42 22 18 16 90 295.33170370571463 282.1196214356893 720 760 639.3065134145435 3
26 28 36 66 356 42 22 18 16 90 295.33170370571463 285.1196214356893 720 760 637.0671360405229 3
26 28 36 66 352 42 22 18 16 90 295.33170370571463 288.1196214356893 720 760 634.8340362263889 3
26 28 36 66 350 42 22 18 16 90 295.33170370571463 291.1196214356893 720 760 632.607280451389 3
26 28 36 66 346 42 22 18 16 90 295.33170370571463 294.1196214356893 720 760 630.3869359438823 3
26 28 36 66 344 42 22 18 16 90 295.33170370571463 297.1196214356893 720 760 628.1730706877927 3
26 28 36 110 340 42 22 18 16 90 295.33170370571463 300.1196214356893 720 760 625.9657534290072 3
26 28 36 106 338 42 22 18 16 90 295.33170370571463 303.1196214356893 720 760 623.7650536817198 3
26 28 36 102 334 42 22 18 16 90 295.33170370571463 306.1196214356893 720 760 621.5710417347102 3
26 28 36 100 332 42 22 18 16 90 295.33170370571463 309.1196214356893 720 760 619.3837886575552 3
26 28 36 96 328 42 22 18 16 90 295.33170370571463 312.1196214356893 720 760 617.2033663067638 3
26 28 36 92 326 42 22 18 16 90 295.33170370571463 315.1196214356893 720 760 615.029847331831 3
26 28 36 90 322 42 22 18 16 90 295.33170370571463 318.1196214356893 720 760 612.8633051812039 3
26 28 36 86 320 42 22 18 16 90 295.33170370571463 321.1196214356893 720 760 610.7038141081515 3
26 28 36 84 316 42 22 18 16 90 295.33170370571463 324.1196214356893 720 760 608.5514491765325 3
26 28 36 80 314 42 22 18 16 90 295.33170370571463 327.1196214356893 720 760 606.4062862664534 3
26 28 36 76 310 42 22 18 16 90 295.33170370571463 330.1196214356893 720 760 604.2684020798093 3
26 28 36 74 308 42 22 18 16 90 295.33170370571463 333.1196214356893 720 760 602.1378741456978 3
26 28 92 70 304 42 22 18 16 90 295.33170370571463 336.1196214356893 720 760 600.0147808257012 3
26 28 88 66 302 42 22 18 16 90 295.33170370571463 339.1196214356893 720 760 597.8992013190255 3
26 28 82 66 298 42 22 18 16 90 295.33170370571463 342.1196214356893 720 760 595.7912156674874 3
26 28 78 66 296 42 22 18 16 90 295.33170370571463 345.1196214356893 720 760 593.6909047603448 3
26 28 74 66 292 42 22 18 16 90 295.33170370571463 348.1196214356893 720 760 591.5983503389532 3
26 128 70 66 290 42 22 18 16 90 295.33170370571463 351.1196214356893 720 760 589.5136350012483 3
26 120 66 66 286 42 22 18 16 90 295.33170370571463 354.1196214356893 720 760 587.4368422060359 3
26 114 62 66 284 42 22 18 16 90 295.33170370571463 357.1196214356893 720 760 585.3680562770857 3
186 106 58 66 280 42 22 18 16 90 295.33170370571463 360.1196214356893 720 760 583.3073624070139 3
186 98 54 66 278 42 22 18 16 90 295.33170370571463 363.1196214356893 720 760 581.2548466609475 3
186 90 48 66 274 42 22 18 16 90 295.33170370571463 366.1196214356893 720 760 579.2105959799559 3
186 82 44 66 272 42 22 18 16 90 295.33170370571463 369.1196214356893 720 760 577.174698184241 3
186 74 40 66 268 42 22 18 16 90 295.33170370571463 372.1196214356893 720 760 575.1472419760734 3
186 66 36 66 266 42 22 18 16 90 295.33170370571463 375.1196214356893 720 760 573.128316942461 3
186 58 36 66 262 42 22 18 16 90 295.33170370571463 378.1196214356893 720 760 571.1180135575415 3
186 50 36 66 260 42 22 18 16 90 295.33170370571463 381.1196214356893 720 760 569.1164231846823 3
186 42 36 66 256 42 22 18 16 90 295.33170370571463 384.1196214356893 720 760 567.123638078277 3
186 34 36 66 254 42 22 18 16 90 295.33170370571463 387.1196214356893 720 760 565.1397513852256 3
186 28 36 66 250 42 22 18 16 90 295.33170370571463 390.1196214356893 720 760 563.1648571460836 3
186 28 36 66 248 42 22 18 16 90 295.33170370571463 393.1196214356893 720 760 561.1990502958669 3
186 28 36 66 244 42 22 18 16 90 295.33170370571463 396.1196214356893 720 760 559.2424266644986 3
186 28 36 66 242 42 22 18 16 90 295.33170370571463 399.1196214356893 720 760 557.2950829768832 3
26 28 36 66 238 42 22 18 16 90 295.33170370571463 402.1196214356893 720 760 555.3571168525937 3
26 28 36 66 236 42 22 18 16 90 295.33170370571463 405.1196214356893 720 760 553.428626805155 3
26 28 36 66 232 42 22 18 16 90 295.33170370571463 408.1196214356893 720 760 551.509712240912 3
26 28 36 66 230 42 22 18 16 90 295.33170370571463 411.1196214356893 720 760 549.6004734574632 3
26 28 36 66 226 42 22 18 16 90 295.33170370571463 414.1196214356893 720 760 547.7010116416454 3
26 28 36 66 224 42 22 18 16 90 295.33170370571463 417.1196214356893 720 760 545.8114288670547 3
26 28 36 66 220 42 22 18 16 90 295.33170370571463 420.1196214356893 720 760 543.9318280910854 3
26 28 36 66 218 42 22 18 16 90 295.33170370571463 423.1196214356893 720 760 542.0623131514718 3
26 28 36 66 214 42 22 18 16 90 295.33170370571463 426.1196214356893 720 760 540.2029887623155 3
26 28 36 66 212 42 22 18 16 90 295.33170370571463 429.1196214356893 720 760 538.353960509582 3
26 28 36 66 208 42 22 18 16 90 295.33170370571463 432.1196214356893 720 760 536.5153348460477 3
26 28 36 66 206 42 22 18 16 90 295.33170370571463 435.1196214356893 720 760 534.6872190856827 3
26 28 36 66 202 42 22 18 16 90 295.33170370571463 438.1196214356893 720 760 532.869721397449 3
26 28 36 66 200 42 22 18 16 90 295.33170370571463 441.1196214356893 720 760 531.0629507984991 3
26 28 36 66 196 42 22 18 16 90 295.33170370571463 444.1196214356893 720 760 529.2670171467547 3
26 28 36 66 194 42 22 18 16 90 295.33170370571463 447.1196214356893 720 760 527.4820311328504 3
26 28 36 66 190 42 22 18 16 90 295.33170370571463 450.1196214356893 720 760 525.7081042714212 3
26 28 36 66 188 42 22 18 16 90 295.33170370571463 453.1196214356893 720 760 523.9453488917194 3
26 28 36 66 184 42 22 18 16 90 295.33170370571463 456.1196214356893 720 760 522.1938781275397 3
26 28 36 66 182 42 22 18 16 90 295.33170370571463 459.1196214356893 720 760 520.4538059064357 3
26 28 36 66 178 42 22 18 16 90 295.33170370571463 462.1196214356893 720 760 518.7252469382111 3
26 28 36 66 176 42 22 18 16 90 295.33170370571463 465.1196214356893 720 760 517.008316702664 3
26 28 36 66 172 42 22 18 16 90 295.33170370571463 468.1196214356893 720 760 515.3031314365713 3
26 28 36 66 170 42 22 18 16 90 295.33170370571463 471.1196214356893 720 760 513.6098081198902 3
26 28 36 66 166 42 22 18 16 90 295.33170370571463 474.1196214356893 720 760 511.92846446116334 3
26 28 36 66 164 42 22 18 16 90 295.33170370571463 477.1196214356893 720 760 510.2592188821077 3
26 28 36 66 160 42 22 18 16 90 295.33170370571463 480.1196214356893 720 760 508.602190501371 3
26 28 36 66 158 84 22 18 16 90 295.33170370571463 483.1196214356893 720 760 506.9574991174378 3
26 28 36 66 154 80 22 18 16 90 295.33170370571463 486.1196214356893 720 760 505.32526519067017 3
26 28 36 66 152 78 22 18 16 90 295.33170370571463 489.1196214356893 720 760 503.7056098244641 3
26 28 36 66 148 74 22 18 16 90 295.33170370571463 492.1196214356893 720 760 502.09865474550855 3
26 28 36 66 146 72 22 18 16 90 295.33170370571463 495.1196214356893 720 760 500.5045222831293 3
26 28 36 66 142 68 22 18 16 90 295.33170370571463 498.1196214356893 720 760 498.92333534770415 3
26 28 36 66 140 64 22 18 16 90 295.33170370571463 501.1196214356893 720 760 497.3552174081335 3
26 28 36 66 136 62 22 18 16 90 295.33170370571463 504.1196214356893 720 760 495.80029246835454 3
26 28 36 66 134 58 76 18 16 90 295.33170370571463 507.1196214356893 720 760 494.2586850428832 3
26 28 36 66 130 54 72 18 16 90 295.33170370571463 510.1196214356893 720 760 492.73052013137385 3
26 28 36 66 128 52 68 124 16 90 295.33170370571463 513.1196214356893 720 760 491.2159231921827 3
26 28 36 66 124 48 64 116 16 90 295.33170370571463 516.1196214356893 720 760 489.71502011492606 3
26 28 36 66 122 46 58 108 16 90 295.33170370571463 519.1196214356893 720 760 488.2279371920216 3
26 28 36 66 118 42 54 100 256 90 295.33170370571463 522.1196214356893 720 760 486.7548010892042 3
26 28 36 66 116 42 50 92 256 90 295.33170370571463 525.1196214356893 720 760 485.29573881500835 3
26 28 36 66 112 42 46 84 256 90 295.33170370571463 528.1196214356893 720 760 483.85087768921017 3
26 28 36 66 110 42 42 76 256 90 295.33170370571463 531.1196214356893 720 760 482.42034531022125 3
26 28 36 66 106 42 38 68 256 90 295.33170370571463 534.1196214356893 720 760 481.0042695214329 3
26 28 36 66 104 42 34 60 256 90 295.33170370571463 537.1196214356893 720 760 479.6027783765034 3
26 28 36 110 100 42 30 52 256 90 295.33170370571463 540.1196214356893 720 760 478.21600010358867 3
26 28 36 106 98 42 24 46 256 90 295.33170370571463 543.1196214356893 720 760 476.8440630685148 3
26 28 36 102 94 42 22 38 256 90 295.33170370571463 546.1196214356893 720 760 475.4870957368915 3
26 28 36 100 92 42 22 30 256 90 295.33170370571463 549.1196214356893 720 760 474.14522663517135 3
26 28 36 96 88 42 22 22 256 90 295.33170370571463 552.1196214356893 720 760 472.81858431065507 3
26 28 36 92 86 42 22 18 256 90 295.33170370571463 555.1196214356893 720 760 471.5072972904515 3
26 28 36 90 82 42 22 18 256 90 295.33170370571463 558.1196214356893 720 760 470.2114940393954 3
26 28 36 86 80 42 22 18 16 90 295.33170370571463 561.1196214356893 720 760 468.93130291693524 3
26 28 36 84 76 42 22 18 16 90 295.33170370571463 564.1196214356893 720 760 467.6668521329993 3
